time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
1902.293	0.001314	-0.004270	-0.000657	-0.014123	0.634886	1.121314	1.444508	1.571941	-0.004270	0.000000	0.000328	0.000985	0.000000	0.000827	0.000000	0.000331	-0.000021	-0.000031	-0.000035	0.000038	-0.000029	0.000026	-0.000025	-0.000032
1903.297	0.001642	-0.004598	-0.000985	-0.014123	0.634886	1.120657	1.443851	1.571285	-0.003941	-0.000328	0.000657	0.000657	0.000330	0.000827	0.000000	-0.000331	-0.000021	-0.000031	-0.000036	0.000042	-0.000031	0.000027	-0.000026	-0.000033
1904.293	0.001642	-0.004270	-0.000985	-0.014452	0.634886	1.120657	1.443851	1.571285	-0.004598	0.000000	0.000328	0.000985	0.000000	0.000827	0.000000	0.000331	-0.000024	-0.000031	-0.000040	0.000043	-0.000031	0.000032	-0.000031	-0.000033
1905.335	0.000985	-0.004270	-0.001314	-0.014123	0.634886	1.121314	1.444180	1.572270	-0.003941	-0.000985	0.000328	0.001314	0.000000	0.001653	-0.000329	0.000000	-0.000024	-0.000032	-0.000045	0.000046	-0.000034	0.000035	-0.000035	-0.000034
1906.657	0.001642	-0.004270	-0.000985	-0.014123	0.648352	1.144305	1.475711	1.610370	-0.003941	-0.000328	0.000657	0.000657	-0.000330	0.000827	-0.000657	0.000000	-0.000020	-0.000028	-0.000027	0.000031	-0.000022	0.000026	-0.000023	-0.000029
1907.656	0.001314	-0.004598	-0.001314	-0.014123	0.634557	1.120000	1.443195	1.570956	-0.004598	-0.000985	0.000657	0.001314	0.000000	0.000827	-0.000329	-0.000331	-0.000018	-0.000026	-0.000027	0.000031	-0.000021	0.000024	-0.000023	-0.000029
1908.660	0.001314	-0.004598	-0.000657	-0.014123	0.634886	1.120657	1.444508	1.571941	-0.003941	0.000000	0.000328	0.000985	-0.000330	0.000827	0.000000	0.000000	-0.000017	-0.000027	-0.000025	0.000031	-0.000021	0.000020	-0.000020	-0.000029
1909.659	0.000985	-0.003941	-0.000657	-0.013795	0.634886	1.120329	1.443523	1.570956	-0.003941	-0.000328	0.000000	0.000985	0.000330	0.000827	0.000000	-0.000331	-0.000019	-0.000027	-0.000025	0.000031	-0.000023	0.000020	-0.000020	-0.000029
1910.659	0.000985	-0.004270	-0.001314	-0.014123	0.635543	1.121314	1.444508	1.571613	-0.004270	-0.000657	0.000328	0.000985	0.000000	0.000827	0.000000	0.000000	-0.000018	-0.000027	-0.000027	0.000030	-0.000021	0.000023	-0.000023	-0.000029
1911.662	0.001642	-0.004270	-0.000657	-0.013795	0.635214	1.121314	1.444180	1.572270	-0.003284	0.000328	0.000328	0.000657	0.000000	0.000827	-0.000329	0.000000	-0.000020	-0.000029	-0.000028	0.000030	-0.000020	0.000022	-0.000023	-0.000030
1912.660	0.001314	-0.004270	-0.000985	-0.014123	0.634886	1.121314	1.444837	1.572598	-0.003284	-0.000328	0.000657	0.000985	-0.000330	0.000827	-0.000329	0.000000	-0.000018	-0.000027	-0.000025	0.000031	-0.000024	0.000022	-0.000021	-0.000030
1913.663	0.000657	-0.004598	-0.000985	-0.014123	0.635543	1.121643	1.445494	1.573584	-0.003613	0.000000	0.000328	0.000985	-0.000330	0.000827	0.000000	0.000000	-0.000018	-0.000025	-0.000025	0.000032	-0.000022	0.000022	-0.000020	-0.000030
1914.655	0.001314	-0.004270	-0.000985	-0.014123	0.634886	1.121314	1.444837	1.572598	-0.004270	-0.000328	0.000657	0.000657	-0.000659	0.000000	0.000000	0.000000	-0.000018	-0.000028	-0.000028	0.000030	-0.000021	0.000023	-0.000022	-0.000031
1915.658	0.001314	-0.004598	-0.001314	-0.014123	0.635214	1.120986	1.444180	1.571941	-0.004270	0.000000	0.000985	0.001314	0.000000	0.000827	-0.000329	0.000000	-0.000019	-0.000027	-0.000027	0.000031	-0.000021	0.000024	-0.000024	-0.000029
1916.658	0.001314	-0.004270	-0.001314	-0.013795	0.635543	1.121643	1.445165	1.573584	-0.003613	-0.000328	0.000000	0.000985	-0.000330	0.000000	0.000000	0.000331	-0.000018	-0.000026	-0.000025	0.000032	-0.000022	0.000022	-0.000020	-0.000029
1917.660	0.000985	-0.003941	-0.001642	-0.014123	0.635871	1.121971	1.445494	1.573255	-0.003941	-0.000328	0.000985	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000017	-0.000026	-0.000026	0.000032	-0.000022	0.000021	-0.000018	-0.000031
1918.658	0.001314	-0.004598	-0.000657	-0.014123	0.635871	1.121314	1.444508	1.572598	-0.004270	0.000000	0.000657	0.001971	0.000000	0.000827	0.000000	0.000000	-0.000021	-0.000027	-0.000028	0.000030	-0.000022	0.000024	-0.000023	-0.000029
1919.659	0.001642	-0.004598	-0.001314	-0.014123	0.635214	1.121314	1.444837	1.572927	-0.004270	-0.000328	0.000328	0.001314	0.000000	0.000827	0.000000	0.000000	-0.000020	-0.000028	-0.000027	0.000030	-0.000020	0.000022	-0.000023	-0.000029
1920.659	0.001314	-0.004270	-0.001314	-0.014123	0.635543	1.121314	1.445494	1.572598	-0.004270	-0.000328	0.000657	0.001971	0.000330	0.000827	-0.000329	-0.000331	-0.000018	-0.000026	-0.000026	0.000031	-0.000022	0.000022	-0.000021	-0.000029
1921.659	0.001642	-0.004270	-0.000657	-0.013795	0.635214	1.120657	1.444180	1.571941	-0.003613	0.000000	0.000985	0.000985	0.000000	0.000000	-0.000329	0.000000	-0.000017	-0.000026	-0.000026	0.000033	-0.000022	0.000021	-0.000019	-0.000030
1922.663	0.001314	-0.004598	-0.000985	-0.014123	0.635214	1.120657	1.444508	1.571613	-0.003941	-0.000328	0.000328	0.000985	-0.000330	-0.000827	-0.000657	-0.000331	-0.000019	-0.000027	-0.000027	0.000031	-0.000022	0.000024	-0.000022	-0.000031
1923.656	0.000985	-0.004270	-0.000657	-0.013466	0.634886	1.120329	1.444180	1.572270	-0.003941	-0.000657	0.000328	0.000985	0.000000	0.000827	0.000000	0.000331	-0.000019	-0.000027	-0.000028	0.000030	-0.000022	0.000024	-0.000023	-0.000029
1924.659	0.001314	-0.004598	-0.000985	-0.014123	0.634886	1.120657	1.444180	1.571285	-0.004270	-0.000328	0.000657	0.000985	0.000000	-0.000827	0.000329	-0.000331	-0.000019	-0.000027	-0.000026	0.000030	-0.000022	0.000021	-0.000022	-0.000029
1925.659	0.001314	-0.004598	-0.000985	-0.014123	0.634557	1.120986	1.444180	1.571941	-0.004270	-0.000657	0.000328	0.001314	-0.000659	0.000827	-0.000329	0.000000	-0.000019	-0.000026	-0.000025	0.000032	-0.000025	0.000020	-0.000020	-0.000030
1926.659	0.001642	-0.004598	-0.001314	-0.014452	0.635214	1.120986	1.444180	1.571941	-0.003613	-0.000328	0.000328	0.000985	-0.000330	0.000000	0.000329	0.000000	-0.000019	-0.000027	-0.000027	0.000031	-0.000022	0.000023	-0.000023	-0.000031
1927.658	0.001314	-0.004598	-0.001314	-0.014123	0.634886	1.120986	1.444180	1.571941	-0.004270	-0.000328	0.000328	0.000657	0.000000	0.000827	0.000000	0.000000	-0.000018	-0.000028	-0.000027	0.000030	-0.000021	0.000025	-0.000022	-0.000029
1928.660	0.001314	-0.004598	-0.000985	-0.014123	0.635543	1.120657	1.444508	1.571285	-0.003613	-0.000328	0.000657	0.001314	0.000000	0.000827	0.000000	-0.000331	-0.000018	-0.000026	-0.000027	0.000032	-0.000022	0.000023	-0.000020	-0.000030
1929.659	0.001642	-0.004270	-0.000985	-0.014123	0.634557	1.120986	1.444180	1.572270	-0.003941	0.000000	0.000000	0.000985	0.000000	0.001653	-0.000329	0.000000	-0.000018	-0.000026	-0.000024	0.000033	-0.000024	0.000021	-0.000020	-0.000029
1930.659	0.000985	-0.004598	-0.001314	-0.014123	0.634229	1.120329	1.443523	1.572270	-0.004598	-0.000657	0.000328	0.001314	-0.000330	-0.000827	-0.000657	-0.000331	-0.000019	-0.000028	-0.000026	0.000031	-0.000022	0.000023	-0.000023	-0.000029
1931.659	0.000985	-0.004270	-0.000985	-0.014452	0.634557	1.120657	1.443851	1.571941	-0.003941	-0.000328	0.000985	0.001314	-0.000330	0.001653	-0.000329	0.000000	-0.000020	-0.000029	-0.000027	0.000030	-0.000023	0.000025	-0.000023	-0.000030
1932.659	0.001642	-0.004598	-0.000985	-0.014123	0.635214	1.120657	1.444180	1.571941	-0.004270	-0.000328	0.000328	0.000985	-0.000659	0.000827	-0.000329	0.000000	-0.000019	-0.000027	-0.000027	0.000032	-0.000024	0.000022	-0.000021	-0.000029
1933.663	0.001642	-0.004598	-0.001314	-0.013795	0.634557	1.120657	1.443851	1.571941	-0.003941	-0.000328	0.000328	0.001314	-0.000330	0.000000	-0.000329	0.000000	-0.000018	-0.000026	-0.000025	0.000033	-0.000022	0.000021	-0.000020	-0.000029
1934.656	0.000985	-0.004927	-0.001314	-0.014123	0.634886	1.121314	1.443195	1.571941	-0.004598	-0.000985	0.000328	0.001314	-0.000330	0.000827	0.000000	0.000000	-0.000019	-0.000027	-0.000027	0.000031	-0.000022	0.000023	-0.000022	-0.000030
1935.659	0.001314	-0.004927	-0.000985	-0.014452	0.635214	1.120657	1.443851	1.571613	-0.003941	0.000000	0.000657	0.000657	0.000000	0.000000	-0.000329	0.000000	-0.000019	-0.000028	-0.000027	0.000030	-0.000020	0.000023	-0.000023	-0.000031
1936.659	0.001314	-0.004270	-0.000985	-0.014123	0.635214	1.120986	1.444180	1.571285	-0.003941	0.000000	0.000328	0.000657	0.000000	0.001653	-0.000329	0.000000	-0.000020	-0.000027	-0.000025	0.000032	-0.000022	0.000024	-0.000021	-0.000029
1937.662	0.001642	-0.004598	-0.000985	-0.014123	0.634886	1.120657	1.443523	1.571285	-0.003941	-0.000328	0.000657	0.001314	0.000000	0.000000	-0.000329	0.000000	-0.000018	-0.000026	-0.000024	0.000031	-0.000023	0.000022	-0.000019	-0.000031
1938.659	0.001314	-0.004598	-0.000657	-0.014123	0.634886	1.120986	1.443851	1.572270	-0.003941	0.000000	0.000000	0.000657	0.000000	0.000827	0.000000	-0.000331	-0.000019	-0.000027	-0.000025	0.000031	-0.000022	0.000022	-0.000022	-0.000030
1939.659	0.001314	-0.004270	-0.000985	-0.013795	0.635214	1.121314	1.443851	1.572270	-0.004270	-0.000328	0.000328	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000020	-0.000029	-0.000029	0.000031	-0.000021	0.000024	-0.000023	-0.000030
1940.659	0.001642	-0.004598	-0.000985	-0.014123	0.635214	1.120986	1.443195	1.571613	-0.003941	-0.000328	0.000328	0.000985	-0.000659	0.000827	-0.000329	0.000000	-0.000019	-0.000028	-0.000027	0.000031	-0.000021	0.000022	-0.000022	-0.000029
1941.663	0.000985	-0.004927	-0.001314	-0.013795	0.634557	1.120986	1.443851	1.571613	-0.004598	-0.000328	0.000328	0.000985	0.000000	0.000827	-0.000329	0.000331	-0.000017	-0.000026	-0.000024	0.000032	-0.000023	0.000021	-0.000018	-0.000031
1942.662	0.001642	-0.004598	-0.000985	-0.013466	0.634886	1.120986	1.443851	1.571285	-0.004270	-0.000985	0.000000	0.001314	0.000330	0.000827	0.000000	0.000000	-0.000019	-0.000027	-0.000026	0.000030	-0.000023	0.000022	-0.000022	-0.000031
1943.656	0.001642	-0.004927	-0.001314	-0.014123	0.634886	1.120657	1.443195	1.571613	-0.004598	-0.000657	0.000328	0.000985	0.000000	0.000000	-0.000329	0.000000	-0.000020	-0.000028	-0.000028	0.000030	-0.000022	0.000024	-0.000024	-0.000030
1944.659	0.001642	-0.004598	-0.001314	-0.013795	0.634557	1.120657	1.443851	1.571285	-0.004598	-0.000657	0.000657	0.001314	0.000330	0.001653	0.000000	0.000662	-0.000019	-0.000027	-0.000027	0.000031	-0.000023	0.000023	-0.000023	-0.000030
1945.659	0.001314	-0.004598	-0.001314	-0.013466	0.635543	1.120657	1.443523	1.570956	-0.004270	-0.000328	0.000657	0.000657	0.000000	0.001653	-0.000329	-0.000331	-0.000018	-0.000026	-0.000025	0.000031	-0.000022	0.000020	-0.000020	-0.000029
1946.659	0.000985	-0.004598	-0.001314	-0.014123	0.635214	1.121314	1.443851	1.571941	-0.004270	-0.000985	0.000000	0.000985	0.000000	0.001653	-0.000329	0.000000	-0.000019	-0.000027	-0.000026	0.000029	-0.000023	0.000023	-0.000021	-0.000029
1947.660	0.000985	-0.004270	-0.000657	-0.014123	0.634886	1.120657	1.443195	1.571613	-0.004598	-0.000657	0.000328	0.001314	0.000000	0.000827	-0.000329	0.000000	-0.000020	-0.000028	-0.000028	0.000029	-0.000022	0.000024	-0.000023	-0.000029
1948.659	0.000985	-0.004598	-0.000657	-0.014123	0.635214	1.120657	1.443523	1.571285	-0.004270	-0.000657	0.000657	0.000985	0.000000	0.000827	-0.000329	0.000331	-0.000019	-0.000029	-0.000028	0.000030	-0.000022	0.000025	-0.000021	-0.000031
1949.658	0.001314	-0.004598	-0.001314	-0.014123	0.634886	1.120657	1.443195	1.570628	-0.004270	-0.000328	0.000328	0.001314	0.000000	0.001653	0.000000	0.000000	-0.000018	-0.000027	-0.000025	0.000031	-0.000023	0.000020	-0.000020	-0.000031
1950.659	0.001314	-0.004270	-0.001314	-0.014123	0.634557	1.120657	1.443195	1.570956	-0.003941	0.000000	0.000328	0.000657	-0.000330	0.000827	-0.000329	-0.000331	-0.000018	-0.000028	-0.000025	0.000031	-0.000022	0.000022	-0.000020	-0.000029
1951.662	0.000985	-0.004270	-0.000985	-0.014123	0.635214	1.120986	1.444180	1.572598	-0.004270	0.000000	0.000328	0.000985	-0.000330	0.000827	0.000000	-0.000331	-0.000020	-0.000027	-0.000028	0.000029	-0.000021	0.000025	-0.000023	-0.000028
1952.656	0.001314	-0.004598	-0.000985	-0.014452	0.635214	1.120000	1.442866	1.570956	-0.003941	-0.000985	0.000000	0.001314	0.000000	0.000000	-0.000329	0.000000	-0.000020	-0.000028	-0.000026	0.000029	-0.000021	0.000024	-0.000022	-0.000029
1977.787	0.000985	-0.004598	-0.000985	-0.014123	0.634886	1.120329	1.443195	1.571285	-0.003941	-0.000657	0.000000	0.000657	-0.000330	0.000827	0.000000	-0.000331	-0.000018	-0.000026	-0.000024	0.000032	-0.000024	0.000020	-0.000019	-0.000029
1977.957	0.001314	-0.004598	-0.000985	-0.014123	0.634557	1.120657	1.443523	1.571285	-0.004270	-0.000328	0.000000	0.001314	0.000000	0.000827	-0.000329	0.000331	-0.000019	-0.000026	-0.000025	0.000031	-0.000023	0.000023	-0.000021	-0.000029
1978.094	0.000657	-0.004270	-0.001314	-0.014452	0.634557	1.120329	1.442538	1.569971	-0.004270	-0.000985	0.000328	0.000985	0.000000	0.000827	-0.000329	-0.000331	-0.000021	-0.000027	-0.000027	0.000030	-0.000022	0.000024	-0.000024	-0.000030
1978.254	0.000985	-0.004927	-0.000985	-0.014123	0.634557	1.120000	1.442538	1.570299	-0.004598	0.000328	0.000657	0.000985	0.000000	0.000827	0.000000	0.000331	-0.000019	-0.000028	-0.000027	0.000031	-0.000023	0.000023	-0.000023	-0.000029
1978.264	0.001314	-0.003941	-0.001314	-0.014123	0.634229	1.120329	1.442209	1.568657	-0.003941	-0.000657	0.000000	0.000985	0.000330	0.000000	0.000000	0.000331	-0.000018	-0.000025	-0.000024	0.000031	-0.000023	0.000022	-0.000022	-0.000029
1978.418	0.000985	-0.004270	-0.000657	-0.013795	0.634557	1.119344	1.442209	1.568985	-0.003941	-0.000657	0.000657	0.000985	0.000000	0.000827	-0.000329	0.000000	-0.000018	-0.000027	-0.000027	0.000030	-0.000023	0.000019	-0.000021	-0.000030
1978.571	0.000985	-0.004270	-0.000985	-0.013795	0.634557	1.120657	1.443195	1.569971	-0.004270	-0.000328	-0.000328	0.000657	0.000000	0.000827	0.000000	-0.000331	-0.000020	-0.000027	-0.000027	0.000030	-0.000021	0.000024	-0.000021	-0.000030
1978.724	0.001314	-0.004598	-0.001314	-0.014123	0.634557	1.119672	1.442538	1.569642	-0.004270	-0.000985	0.000000	0.001314	0.000000	0.000827	-0.000329	0.000331	-0.000019	-0.000027	-0.000027	0.000030	-0.000023	0.000023	-0.000024	-0.000030
1978.863	0.001314	-0.004598	-0.001314	-0.014452	0.634229	1.119344	1.441552	1.568985	-0.004270	-0.000328	0.000328	0.001314	0.000000	0.000827	-0.000657	0.000331	-0.000018	-0.000027	-0.000025	0.000031	-0.000022	0.000020	-0.000021	-0.000030
1979.009	0.000985	-0.004598	-0.001314	-0.013466	0.634229	1.119672	1.441552	1.569314	-0.003941	-0.000328	0.000328	0.000985	-0.000330	0.000827	-0.000329	0.000000	-0.000018	-0.000026	-0.000025	0.000032	-0.000025	0.000020	-0.000020	-0.000029
1979.157	0.000985	-0.004270	-0.001314	-0.013795	0.634229	1.119344	1.441224	1.567343	-0.004598	-0.000328	0.000000	0.001314	0.000000	-0.000827	0.000000	0.000000	-0.000019	-0.000027	-0.000026	0.000030	-0.000021	0.000024	-0.000022	-0.000029
1979.314	0.001314	-0.004270	-0.001314	-0.013466	0.635214	1.120329	1.443195	1.570956	-0.003941	-0.000328	0.000000	0.000985	0.000000	0.000827	0.000000	0.000000	-0.000020	-0.000028	-0.000027	0.000030	-0.000021	0.000025	-0.000023	-0.000029
1979.457	0.000985	-0.004270	-0.001314	-0.014123	0.634886	1.120657	1.443195	1.571285	-0.003613	-0.000657	0.000000	0.001642	-0.000330	0.000827	0.000000	-0.000331	-0.000018	-0.000026	-0.000026	0.000031	-0.000023	0.000021	-0.000019	-0.000030
1979.597	0.001314	-0.004927	-0.001314	-0.014123	0.634886	1.120657	1.442866	1.570956	-0.003941	-0.000657	0.000328	0.000985	-0.000330	0.000827	0.000000	0.000331	-0.000018	-0.000026	-0.000026	0.000031	-0.000021	0.000020	-0.000018	-0.000029
1979.734	0.000985	-0.004598	-0.000657	-0.013795	0.635871	1.121314	1.443523	1.571613	-0.004270	-0.000328	0.000328	0.001314	0.000000	0.000827	0.000000	0.000000	-0.000021	-0.000028	-0.000026	0.000030	-0.000022	0.000023	-0.000023	-0.000029
1979.872	0.000985	-0.003941	-0.000985	-0.014123	0.634886	1.120657	1.444837	1.572270	-0.003941	-0.000328	0.000328	0.000657	0.000000	0.000827	-0.000657	0.000000	-0.000019	-0.000029	-0.000028	0.000030	-0.000022	0.000023	-0.000024	-0.000030
1980.011	0.001642	-0.004598	-0.000985	-0.014123	0.635543	1.121314	1.444508	1.572598	-0.003613	-0.000657	0.000000	0.000657	0.000000	0.000000	0.000000	0.000000	-0.000020	-0.000027	-0.000027	0.000030	-0.000023	0.000022	-0.000021	-0.000030
1980.149	0.000985	-0.004927	-0.000657	-0.014123	0.635214	1.120657	1.444180	1.571941	-0.004270	-0.000328	0.000328	0.001314	0.000000	0.001653	-0.000329	0.000000	-0.000017	-0.000025	-0.000024	0.000031	-0.000022	0.000022	-0.000018	-0.000028
1980.282	0.001314	-0.003941	-0.000657	-0.013466	0.635543	1.120657	1.444508	1.571941	-0.004270	-0.000657	0.000657	0.000985	0.000000	0.000827	-0.000329	0.000331	-0.000018	-0.000027	-0.000026	0.000030	-0.000021	0.000023	-0.000020	-0.000029
1980.417	0.000985	-0.004598	-0.001314	-0.013795	0.635214	1.120657	1.444180	1.571941	-0.004270	-0.000657	0.000000	0.001314	0.000000	0.000000	-0.000329	-0.000331	-0.000021	-0.000028	-0.000027	0.000030	-0.000022	0.000023	-0.000022	-0.000032
1980.551	0.000985	-0.004270	-0.001971	-0.014123	0.634886	1.121643	1.444837	1.572927	-0.004270	-0.000328	0.000657	0.000985	-0.000330	0.000827	-0.000657	0.000000	-0.000019	-0.000028	-0.000026	0.000031	-0.000022	0.000022	-0.000020	-0.000031
1980.690	0.000985	-0.004598	-0.000657	-0.014452	0.635214	1.121314	1.444837	1.573912	-0.003941	-0.000328	0.000328	0.001314	-0.000330	0.001653	-0.000329	0.000000	-0.000019	-0.000027	-0.000025	0.000031	-0.000024	0.000020	-0.000020	-0.000029
1980.829	0.001314	-0.004598	-0.000985	-0.014123	0.636528	1.123613	1.448450	1.577853	-0.003941	-0.000328	0.000657	0.001642	0.000000	0.000827	-0.000329	0.000000	-0.000019	-0.000027	-0.000026	0.000030	-0.000023	0.000022	-0.000021	-0.000029
1980.967	0.001314	-0.004270	-0.001314	-0.014452	0.635543	1.122300	1.446808	1.575883	-0.003284	-0.000328	0.000000	0.000657	-0.000330	0.000827	0.000000	0.000331	-0.000019	-0.000029	-0.000027	0.000028	-0.000022	0.000023	-0.000024	-0.000028
1981.101	0.001314	-0.004270	-0.000657	-0.014123	0.635543	1.122300	1.446151	1.574897	-0.004270	-0.000328	0.000000	0.000657	0.000000	0.001653	-0.000329	0.000000	-0.000019	-0.000028	-0.000026	0.000030	-0.000022	0.000023	-0.000021	-0.000030
1981.238	0.001642	-0.003941	-0.001314	-0.014123	0.635543	1.121971	1.446479	1.575226	-0.004270	-0.000657	0.000657	0.001314	-0.000659	0.000827	-0.000329	-0.000331	-0.000019	-0.000025	-0.000026	0.000031	-0.000022	0.000020	-0.000018	-0.000031
1981.247	0.001314	-0.004598	-0.000985	-0.013795	0.635214	1.122628	1.446151	1.574241	-0.004270	-0.000328	0.000328	0.001314	0.000000	0.000827	-0.000329	-0.000331	-0.000019	-0.000026	-0.000025	0.000030	-0.000022	0.000022	-0.000022	-0.000030
1981.384	0.001314	-0.004270	-0.000985	-0.014123	0.635214	1.121971	1.445494	1.574241	-0.003941	-0.000328	0.000657	0.001314	0.000000	0.000827	0.000329	-0.000331	-0.000021	-0.000028	-0.000029	0.000030	-0.000022	0.000025	-0.000023	-0.000031
1981.654	0.000985	-0.003941	-0.000657	-0.014452	0.635871	1.121643	1.445494	1.574897	-0.003941	0.000000	0.000328	0.000657	0.000000	0.000000	-0.000657	-0.000331	-0.000020	-0.000027	-0.000027	0.000030	-0.000022	0.000022	-0.000022	-0.000029
1982.658	0.001314	-0.004270	-0.000985	-0.014452	0.635543	1.121643	1.444837	1.572927	-0.004270	-0.000328	0.000328	0.001314	-0.000330	0.000827	0.000000	0.000331	-0.000017	-0.000026	-0.000026	0.000030	-0.000025	0.000020	-0.000022	-0.000030
1983.659	0.000985	-0.004598	-0.000985	-0.014780	0.634886	1.120986	1.443523	1.571941	-0.004598	-0.000657	0.000657	0.001314	0.000000	0.000827	0.000000	0.000662	-0.000019	-0.000027	-0.000027	0.000030	-0.000023	0.000023	-0.000021	-0.000029
1984.659	0.000985	-0.004598	-0.000657	-0.013795	0.634886	1.121314	1.444180	1.572598	-0.004270	-0.000328	0.000657	0.000657	-0.000330	0.000827	0.000000	0.000000	-0.000021	-0.000029	-0.000028	0.000030	-0.000023	0.000024	-0.000024	-0.000029
1985.658	0.000985	-0.004598	-0.001314	-0.013795	0.634557	1.120986	1.442866	1.571285	-0.004598	-0.000328	0.000000	0.000985	0.000000	0.000827	0.000000	-0.000331	-0.000019	-0.000027	-0.000026	0.000031	-0.000019	0.000024	-0.000023	-0.000030
1986.659	0.001314	-0.004927	-0.000657	-0.014123	0.635214	1.120000	1.443523	1.570956	-0.003941	-0.000328	0.000328	0.001314	-0.000330	0.000827	-0.000329	0.000000	-0.000018	-0.000026	-0.000025	0.000032	-0.000022	0.000020	-0.000019	-0.000030
1987.659	0.001642	-0.004270	-0.000985	-0.013795	0.634557	1.120000	1.442866	1.570628	-0.004270	-0.000985	0.000000	0.000657	0.000330	0.000827	0.000000	0.000000	-0.000018	-0.000027	-0.000027	0.000030	-0.000021	0.000022	-0.000021	-0.000030
1988.659	0.001642	-0.004270	-0.001642	-0.014452	0.634557	1.120657	1.443195	1.571285	-0.003941	-0.000328	0.000000	0.000985	0.000000	0.001653	0.000000	0.000000	-0.000020	-0.000028	-0.000027	0.000030	-0.000021	0.000025	-0.000024	-0.000030
1989.659	0.001314	-0.004270	-0.000985	-0.014123	0.634557	1.120000	1.443523	1.570299	-0.003941	-0.000657	0.000985	0.001314	0.000000	0.001653	-0.000657	-0.000331	-0.000018	-0.000028	-0.000027	0.000029	-0.000021	0.000023	-0.000023	-0.000030
1990.661	0.000985	-0.004598	-0.000985	-0.014123	0.634557	1.119672	1.441552	1.568657	-0.004270	0.000328	0.000657	0.001314	0.000000	0.000000	0.000000	0.000662	-0.000017	-0.000026	-0.000024	0.000032	-0.000021	0.000021	-0.000019	-0.000028
1991.659	0.000985	-0.004270	-0.001642	-0.013795	0.632915	1.117044	1.438268	1.564387	-0.004270	-0.000328	0.000657	0.001642	0.000000	0.000827	0.000000	0.000000	-0.000018	-0.000027	-0.000026	0.000031	-0.000022	0.000023	-0.000020	-0.000032
